,name,company,year,Price,kms_driven,fuel_type
11600,Maruti Wagon R LXI BS IV,Maruti,2014,300000,50000,Petrol
11601,Volkswagen CrossPolo 1.2 MPI,Volkswagen,2016,350000,110000,Petrol
11602,Maruti Ertiga VXI Petrol,Maruti,2018,800000,50000,Petrol
11603,Hyundai Xcent 1.1 CRDi S,Hyundai,2016,270000,175000,Diesel
11604,Hyundai i20 1.2 Magna Executive,Hyundai,2017,540000,60000,Petrol
11605,Maruti Wagon R LXI CNG,Maruti,2011,160000,60000,CNG
11606,Maruti SX4 VDI,Maruti,2013,340000,100000,Diesel
11607,Maruti Eeco 5 Seater AC BSIV,Maruti,2017,350000,40000,Petrol
11608,Volkswagen Vento Diesel Style Limited Edition,Volkswagen,2011,300000,100000,Diesel
11609,Maruti Ritz VDi,Maruti,2013,330000,63000,Diesel
11610,Maruti Wagon R LXI CNG,Maruti,2016,325000,80000,CNG
11611,Maruti Swift Dzire VDI,Maruti,2013,250000,55000,Diesel
11612,Maruti Swift Star VDI,Maruti,2013,250000,55000,Diesel
11613,Chevrolet Beat LT Option,Chevrolet,2015,240000,60000,Petrol
11614,Hyundai Grand i10 1.2 Kappa Magna BSIV,Hyundai,2020,545000,5000,Petrol
11615,Hyundai i10 Magna 1.1 iTech SE,Hyundai,2015,300000,48000,Petrol
11616,Chevrolet Beat LT,Chevrolet,2010,130000,80000,Petrol
11617,Renault KWID RXT,Renault,2017,240000,50000,Petrol
11618,Renault KWID 1.0 RXT Optional,Renault,2018,360000,15000,Petrol
11619,Hyundai i20 1.4 CRDi Magna,Hyundai,2012,250000,70000,Diesel
11620,Skoda Laura Elegance 2.0 TDI CR AT,Skoda,2019,475000,105000,Diesel
11621,Hyundai i20 Asta Option 1.4 CRDi,Hyundai,2016,600000,50000,Diesel
11622,Tata Indigo CR4,Tata,2010,150000,80000,Diesel
11623,Ford EcoSport 1.5 Diesel Trend BSIV,Ford,2017,700000,50000,Diesel
11624,Mahindra XUV500 W6 2WD,Mahindra,2016,1290000,5000,Diesel
11625,Hyundai Santro Xing XG,Hyundai,2004,80000,58000,Petrol
11626,Hyundai Grand i10 Sportz,Hyundai,2015,425000,12000,Petrol
11627,Maruti Celerio ZXI AMT BSIV,Maruti,2018,500000,10000,Petrol
11628,Hyundai Santro Xing GLS,Hyundai,2012,193000,45000,Petrol
11629,Honda City i VTEC V,Honda,2015,800000,10000,Petrol
11630,Maruti Wagon R LXI Minor,Maruti,2008,150000,50000,Petrol
11631,Maruti 800 AC,Maruti,2002,80000,40000,Petrol
11632,Ford Figo Diesel EXI,Ford,2010,130000,100000,Diesel
11633,Ford Figo Diesel EXI,Ford,2012,280000,80000,Diesel
11634,Mahindra Xylo D2 BS IV,Mahindra,2011,229999,110000,Diesel
11635,Maruti Zen Estilo VXI BSIII,Maruti,2008,80000,120000,Petrol
11636,Tata Nano Cx BSIII,Tata,2010,70000,10000,Petrol
11637,Maruti Ritz VDi,Maruti,2013,240000,60000,Diesel
11638,Mahindra Xylo E8,Mahindra,2010,380000,72000,Diesel
11639,Maruti Ritz VDi,Maruti,2013,240000,60000,Diesel
11640,Hyundai Santro Xing XO,Hyundai,2006,80000,110000,Petrol
11641,Hyundai i10 Era,Hyundai,2013,265000,50000,Petrol
11642,Hyundai EON Magna Plus Option,Hyundai,2018,320000,25000,Petrol
11643,Nissan Terrano XL 110 PS,Nissan,2014,500000,120000,Diesel
11644,Hyundai Creta 1.6 CRDi SX Option,Hyundai,2016,1300000,55000,Diesel
11645,Mahindra Scorpio S11 BSIV,Mahindra,2018,1500000,35000,Diesel
11646,Toyota Innova Crysta 2.8 ZX AT BSIV,Toyota,2016,1800000,110000,Diesel
11647,Mahindra XUV500 W6 2WD,Mahindra,2014,600000,80000,Diesel
11648,Tata Tiago 1.2 Revotron XT,Tata,2018,420000,80000,Petrol
11649,Maruti Zen Estilo LXI BS IV,Maruti,2009,140000,120000,Petrol
11650,Skoda Laura Ambiente 2.0 TDI CR MT,Skoda,2010,300000,100000,Diesel
11651,Hyundai Santro Xing XL eRLX Euro III,Hyundai,2006,100000,60000,Petrol
11652,Maruti Alto K10 VXI,Maruti,2017,350000,25000,Petrol
11653,Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,Ford,2018,850000,19000,Petrol
11654,Maruti Alto LX,Maruti,2008,140000,54000,Petrol
11655,Ford Aspire Titanium Plus BSIV,Ford,2015,550000,17100,Petrol
11656,Hyundai Grand i10 Asta Option AT,Hyundai,2017,525000,19000,Petrol
11657,Ford Ecosport 1.5 DV5 MT Titanium,Ford,2015,470000,146000,Diesel
11658,Ford Endeavour 3.0L 4X4 AT,Ford,2013,900000,98000,Diesel
11659,Ford Endeavour 2.5L 4X2,Ford,2011,500000,224642,Diesel
11660,Maruti Zen LXI,Maruti,1998,80000,120000,Petrol
11661,Mahindra Verito 1.5 D2 BSIII,Mahindra,2011,175000,175000,Diesel
11662,Mahindra XUV500 AT W10 AWD,Mahindra,2017,1350000,15000,Diesel
11663,Renault Duster 110PS Diesel RxZ,Renault,2017,800000,50000,Diesel
11664,Datsun RediGO 1.0 S,Datsun,2017,250000,15000,Petrol
11665,Maruti Ignis 1.2 AMT Alpha BSIV,Maruti,2018,700000,25000,Petrol
11666,Tata Nexon 1.5 Revotorq XM,Tata,2019,800000,25000,Diesel
11667,Mahindra XUV500 W6 2WD,Mahindra,2013,660000,69000,Diesel
11668,Maruti Swift VDI BSIV,Maruti,2015,465000,60000,Diesel
11669,Mahindra Scorpio 2.6 CRDe,Mahindra,2006,180000,222435,Diesel
11670,Maruti Swift Dzire VDI,Maruti,2017,600000,66000,Diesel
11671,Ford Fiesta 1.4 ZXi Duratec,Ford,2010,150000,110000,Petrol
11672,Hyundai Verna 1.6 SX,Hyundai,2014,450000,78000,Diesel
11673,Hyundai Elite i20 Sportz Plus BSIV,Hyundai,2019,721000,10000,Petrol
11674,Maruti Swift 1.2 DLX,Maruti,2018,300000,35000,Petrol
11675,Mahindra Scorpio BSIV,Mahindra,2019,1000000,10000,Diesel
11676,Renault KWID RXT,Renault,2016,300000,40000,Petrol
11677,Mahindra Scorpio LX,Mahindra,2013,450000,120000,Diesel
11678,Maruti Esteem AX,Maruti,1997,79000,70000,Petrol
11679,Ford Figo 1.5D Trend MT,Ford,2017,545000,40000,Diesel
11680,Honda Amaze V Diesel BSIV,Honda,2018,844999,20000,Diesel
11681,Skoda Rapid 1.5 TDI Ambition,Skoda,2016,700000,93000,Diesel
11682,Toyota Etios VD,Toyota,2016,650000,159000,Diesel
11683,Ford Ecosport 1.5 DV5 MT Titanium,Ford,2014,525000,75000,Diesel
11684,Ford Fiesta Classic 1.4 SXI Duratorq,Ford,2006,110000,101100,Diesel
11685,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,Tata,2011,180000,66000,Diesel
11686,Hyundai i10 Era,Hyundai,2012,280000,30000,Petrol
11687,Renault KWID 1.0 RXT Optional,Renault,2019,400000,10000,Petrol
11688,Mahindra XUV500 W8 4WD,Mahindra,2012,625000,126000,Diesel
11689,Volkswagen Vento 1.5 TDI Highline,Volkswagen,2015,535000,70000,Diesel
11690,Maruti Swift VDI Optional,Maruti,2017,459999,50000,Diesel
11691,Mahindra Bolero DI,Mahindra,2010,300000,100000,Diesel
11692,Honda Civic 1.8 V AT,Honda,2007,280000,60000,Petrol
11693,Honda Mobilio V i VTEC,Honda,2014,500000,70000,Petrol
11694,Hyundai Creta 1.6 SX,Hyundai,2019,1200000,1200,Petrol
11695,Renault KWID RXT,Renault,2016,300000,40000,Petrol
11696,Tata Manza ELAN Quadrajet BS IV,Tata,2011,180000,80000,Diesel
11697,Hyundai i10 Sportz AT,Hyundai,2011,180000,134444,Petrol
11698,Maruti Alto LXi,Maruti,2009,78000,120000,Petrol
11699,Nissan Micra Diesel XV Premium,Nissan,2011,160000,120000,Diesel
11700,Mahindra Scorpio VLX 2WD AIRBAG BSIV,Mahindra,2014,600000,238000,Diesel
11701,Maruti Wagon R LXI Minor,Maruti,2008,110000,100000,Petrol
11702,Mahindra Bolero SLX 4WD BSIII,Mahindra,2011,450000,110000,Diesel
11703,Mahindra Scorpio S9 BSIV,Mahindra,2019,1350000,35000,Diesel
11704,Honda City 1.3 DX,Honda,2003,120000,165000,Petrol
11705,Honda BR-V i-DTEC VX MT,Honda,2018,1040000,42000,Diesel
11706,Hyundai Grand i10 CRDi Sportz,Hyundai,2014,390000,70000,Diesel
11707,Tata Nano Lx BSIII,Tata,2011,65000,60000,Petrol
11708,Volkswagen Polo Diesel Highline 1.2L,Volkswagen,2013,320000,115000,Diesel
11709,Volkswagen Ameo 1.5 TDI Highline,Volkswagen,2017,720000,70000,Diesel
11710,Maruti Swift ZXI ABS,Maruti,2007,220000,80000,Petrol
11711,Maruti Wagon R LXI BS IV,Maruti,2011,225000,65000,Petrol
11712,Tata Manza Aura (ABS) Quadrajet BS IV,Tata,2010,200000,150000,Diesel
11713,Toyota Etios GD,Toyota,2015,434999,75000,Diesel
11714,Ford Figo Diesel Titanium,Ford,2012,300000,63700,Diesel
11715,Honda Amaze VX i-DTEC,Honda,2018,700000,74800,Diesel
11716,Ford Endeavour 2.5L 4X2 MT,Ford,2009,500000,105000,Diesel
11717,Renault Duster 85PS Diesel RxE,Renault,2016,500000,40000,Diesel
11718,Maruti Ritz LDi,Maruti,2016,400000,90000,Diesel
11719,Toyota Corolla Altis D-4D J,Toyota,2015,825000,75000,Diesel
11720,Maruti Swift Dzire VDI,Maruti,2018,720000,15000,Diesel
11721,Maruti 800 AC Uniq,Maruti,2009,110000,30000,Petrol
11722,Mahindra Scorpio VLX 2WD AIRBAG BSIV,Mahindra,2014,600000,100000,Diesel
11723,Mahindra Scorpio VLX 2WD AT BSIV,Mahindra,2009,275000,155000,Diesel
11724,Land Rover Range Rover Evoque 2.2L Dynamic,Land,2012,2349000,149000,Diesel
11725,Hyundai i20 1.4 Sportz,Hyundai,2017,740000,60000,Diesel
11726,Maruti Baleno Alpha 1.3,Maruti,2017,800000,90000,Diesel
11727,Hyundai Verna CRDi 1.6 SX Option,Hyundai,2019,1100000,100000,Diesel
11728,BMW X1 sDrive20d,BMW,2012,750000,100000,Diesel
11729,Maruti Alto K10 2010-2014 VXI,Maruti,2012,200000,90000,Petrol
11730,Tata Spacio SA 6 Seater,Tata,2009,210000,75000,Diesel
11731,Maruti Swift VDI BSIV,Maruti,2009,270000,120000,Diesel
11732,Toyota Etios 1.4 VXD,Toyota,2016,630000,90000,Diesel
11733,Hyundai Xcent 1.2 Kappa S,Hyundai,2015,375000,55000,Petrol
11734,Mahindra Xylo D2,Mahindra,2010,300000,70000,Diesel
11735,Mahindra Bolero Power Plus SLX,Mahindra,2016,580000,95000,Diesel
11736,Hyundai Verna 1.4 CRDi,Hyundai,2014,550000,50000,Diesel
11737,Maruti Ciaz ZDi Plus SHVS,Maruti,2016,750000,50000,Diesel
11738,Maruti Omni E MPI STD BS IV,Maruti,2014,250000,60516,Petrol
11739,Hyundai Verna 1.6 SX,Hyundai,2012,434999,235000,Diesel
11740,Mercedes-Benz E-Class 280 CDI,Mercedes-Benz,2007,900000,76731,Diesel
11741,Maruti Swift ZDI,Maruti,2016,685000,64000,Diesel
11742,Maruti Swift VDI BSIV,Maruti,2014,540000,65000,Diesel
11743,Honda City i-VTEC CVT ZX,Honda,2018,1165000,13000,Petrol
11744,Ford Ecosport 1.5 DV5 MT Titanium Optional,Ford,2014,610000,77000,Diesel
11745,Hyundai EON Era,Hyundai,2011,254999,24000,Petrol
11746,Nissan Micra Active XV,Nissan,2014,280000,63840,Petrol
11747,Tata Tiago 1.2 Revotron XT,Tata,2017,370000,25000,Petrol
11748,Tata New Safari DICOR 2.2 EX 4x2,Tata,2011,459999,76400,Diesel
11749,Maruti Zen LX,Maruti,1998,42000,70000,Petrol
11750,Maruti Zen LX,Maruti,1998,42000,70000,Petrol
11751,Fiat Linea Active (Diesel),Fiat,2011,190000,80000,Diesel
11752,Fiat Punto 1.4 Emotion,Fiat,2010,165000,100000,Petrol
11753,Ford EcoSport 1.5 Diesel Trend Plus BSIV,Ford,2017,710000,40000,Diesel
11754,Hyundai Creta 1.6 SX Option,Hyundai,2018,1200000,15000,Petrol
11755,Maruti Zen Estilo LXI BS IV,Maruti,2011,229999,70000,Petrol
11756,Renault KWID RXT,Renault,2018,310000,15000,Petrol
11757,Maruti Wagon R VXI BS IV,Maruti,2015,320000,40000,Petrol
11758,Maruti 800 AC,Maruti,2006,100000,54000,Petrol
11759,Hyundai Verna CRDi,Hyundai,2009,160000,90000,Diesel
11760,Maruti 800 AC BSIII,Maruti,2007,60000,52000,Petrol
11761,Tata Indigo LS,Tata,2012,100000,200000,Diesel
11762,Chevrolet Beat Diesel LT,Chevrolet,2016,350000,35000,Diesel
11763,Renault Duster 110PS Diesel RxZ AWD,Renault,2017,700000,60000,Diesel
11764,Maruti Alto K10 VXI,Maruti,2017,300000,31489,Petrol
11765,Hyundai i20 1.4 Asta Option,Hyundai,2018,830000,40000,Diesel
11766,Mahindra Quanto C6,Mahindra,2013,220000,110000,Diesel
11767,Tata Indigo LX Dicor,Tata,2009,130000,50000,Diesel
11768,Hyundai i20 1.2 Magna,Hyundai,2012,330000,44000,Petrol
11769,Honda City 1.5 S MT,Honda,2010,254999,90000,Petrol
11770,Hyundai Verna 1.6 SX VTVT (O),Hyundai,2014,600000,50000,Petrol
11771,Hyundai i10 Magna,Hyundai,2012,210000,50000,Petrol
11772,Maruti Zen Estilo 1.1 LXI BSIII,Maruti,2007,120000,81366,Petrol
11773,Maruti Esteem Vxi - BSIII,Maruti,2006,95000,110000,Petrol
11774,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,2006,229999,300000,Diesel
11775,Hyundai Verna Transform VTVT,Hyundai,2010,229999,70000,Petrol
11776,Hyundai i20 Magna Optional 1.4 CRDi,Hyundai,2013,400000,100000,Diesel
11777,Maruti Gypsy King Hard Top Ambulance BSIV,Maruti,2005,300000,70000,Petrol
11778,Ford Figo Diesel Celebration Edition,Ford,2013,300000,50000,Diesel
11779,Ford Fiesta 1.4 SXi TDCi,Ford,2009,80000,180000,Diesel
11780,Maruti 800 AC,Maruti,2008,80000,50000,Petrol
11781,Maruti Esteem Vxi,Maruti,2007,100000,90000,Petrol
11782,Tata Indica Vista Quadrajet LS,Tata,2012,300000,110000,Diesel
11783,Maruti Baleno Zeta Automatic,Maruti,2018,700000,26000,Petrol
11784,Maruti Vitara Brezza ZDi Plus,Maruti,2016,975000,65000,Diesel
11785,Chevrolet Captiva LT,Chevrolet,2009,500000,130000,Diesel
11786,Renault Duster 85PS Diesel RxL Optional,Renault,2013,550000,75000,Diesel
11787,Nissan Terrano XV Premium 110 PS,Nissan,2014,550000,110000,Diesel
11788,Maruti Alto K10 2010-2014 VXI,Maruti,2014,240000,50000,Petrol
11789,Maruti 800 Std,Maruti,1997,50000,80000,Petrol
11790,Tata Indica Vista Aura 1.2 Safire,Tata,2009,120000,80000,Petrol
11791,Maruti Alto 800 LXI,Maruti,2013,900000,60000,Petrol
11792,Honda City 1.5 V MT,Honda,2009,250000,90000,Petrol
11793,Renault KWID 1.0 RXT Optional,Renault,2017,280000,36000,Petrol
11794,Tata Indica Vista Terra Quadrajet 1.3L BS IV,Tata,2010,85000,87000,Diesel
11795,Tata Indica Vista Terra 1.4 TDI,Tata,2011,90000,80000,Diesel
11796,Chevrolet Enjoy TCDi LT 8 Seater,Chevrolet,2015,500000,50000,Diesel
11797,Maruti 800 Std,Maruti,2013,200000,60000,Petrol
11798,Renault KWID RXT,Renault,2015,250000,50000,Petrol
11799,Maruti Swift Dzire VDI,Maruti,2014,185000,40000,Diesel
11800,Hyundai i10 Magna 1.1,Hyundai,2008,100000,60000,Petrol
11801,Toyota Etios VXD,Toyota,2015,610000,55000,Diesel
11802,Mahindra Quanto C8,Mahindra,2012,290000,80000,Diesel
11803,Mahindra Xylo E9,Mahindra,2012,300000,295000,Diesel
11804,Hyundai EON Era Plus,Hyundai,2015,225000,80000,Petrol
11805,Maruti Alto K10 VXI,Maruti,2017,320000,50000,Petrol
11806,Tata Indigo CR4,Tata,2012,135000,158000,Diesel
11807,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Toyota,2006,400000,400000,Diesel
11808,Maruti Wagon R VXI BS IV,Maruti,2016,400000,25000,Petrol
11809,Hyundai i20 Active 1.2 S,Hyundai,2017,570000,35000,Petrol
11810,Maruti Ignis 1.2 Zeta BSIV,Maruti,2018,500000,12000,Petrol
11811,Maruti Omni MPI STD BSIV,Maruti,2015,130000,70000,Petrol
11812,Tata Tiago 1.2 Revotron XZ,Tata,2018,360000,4000,Petrol
11813,Ford Figo Aspire 1.2 Ti-VCT Trend,Ford,2017,530000,10832,Petrol
11814,Hyundai i10 Era,Hyundai,2009,250000,50000,Petrol
11815,Nissan Sunny XL,Nissan,2016,600000,19495,Petrol
11816,Renault Duster 85PS Diesel RxL Plus,Renault,2013,570000,62668,Diesel
11817,Mahindra XUV500 W6 2WD,Mahindra,2013,850000,85710,Diesel
11818,Ford Figo Diesel EXI,Ford,2011,250000,55130,Diesel
11819,Ford Ecosport 1.5 DV5 MT Titanium,Ford,2014,580000,63356,Diesel
11820,Toyota Fortuner 3.0 Diesel,Toyota,2012,1680000,129627,Diesel
11821,Chevrolet Spark 1.0 LT,Chevrolet,2010,180000,15000,Petrol
11822,Tata Tiago 1.2 Revotron XE,Tata,2017,300000,50000,Petrol
11823,Toyota Etios Liva VX,Toyota,2012,269000,70000,Petrol
11824,Maruti Alto K10 VXI,Maruti,2018,231999,20000,Petrol
11825,Chevrolet Beat LS,Chevrolet,2011,150000,60000,Petrol
11826,Hyundai Grand i10 Asta Option,Hyundai,2017,495000,5000,Petrol
11827,Maruti Ciaz VXi,Maruti,2014,700000,15000,Petrol
11828,Datsun GO Plus T BSIV,Datsun,2018,400000,4400,Petrol
11829,Mahindra Xylo H4,Mahindra,2019,599000,15000,Diesel
11830,Renault Duster 85PS Diesel RxL Optional,Renault,2013,421000,45000,Diesel
11831,Ford EcoSport 1.5 Diesel Trend BSIV,Ford,2018,841000,1000,Diesel
11832,Hyundai i10 Magna 1.1L,Hyundai,2014,295000,38500,Petrol
11833,Hyundai i10 Sportz,Hyundai,2011,220000,25000,Petrol
11834,Ford Classic 1.4 Duratorq LXI,Ford,2013,250000,35000,Diesel
11835,Toyota Fortuner 3.0 Diesel,Toyota,2009,1100000,110000,Diesel
11836,Hyundai Verna 1.6 VTVT,Hyundai,2012,300000,40000,Petrol
11837,Chevrolet Aveo U-VA 1.2,Chevrolet,2007,80000,110000,Petrol
11838,Chevrolet Beat Diesel LT,Chevrolet,2013,215000,20000,Diesel
11839,Hyundai EON Magna Plus,Hyundai,2012,245000,14987,Petrol
11840,Ford EcoSport 1.5 TDCi Titanium BSIV,Ford,2016,650000,25061,Diesel
11841,Ford Ecosport 1.5 Diesel Titanium,Ford,2017,760000,42494,Diesel
11842,Honda Amaze S i-Dtech,Honda,2014,395000,44875,Diesel
11843,Ford Figo Diesel EXI,Ford,2014,280000,89741,Diesel
11844,Honda Jazz 1.5 S i DTEC,Honda,2016,495000,65000,Diesel
11845,Honda Jazz 1.5 VX i DTEC,Honda,2016,525000,35000,Diesel
11846,Toyota Innova 2.5 GX 8 STR BSIV,Toyota,2009,420000,347089,Diesel
11847,Tata New Safari DICOR 2.2 VX 4x2,Tata,2010,210000,34500,Diesel
11848,Hyundai i20 Active 1.2 S,Hyundai,2018,650000,30000,Petrol
11849,BMW 3 Series 320d Luxury Line,BMW,2018,2300000,39000,Diesel
11850,Ford Freestyle Titanium Plus Diesel BSIV,Ford,2019,525000,16000,Diesel
11851,Maruti Wagon R LXI CNG,Maruti,2010,195000,80000,CNG
11852,Maruti Ertiga SHVS VDI,Maruti,2016,650000,60000,Diesel
11853,Mahindra TUV 300 T6 Plus,Mahindra,2015,540000,110000,Diesel
11854,Maruti Alto 800 LXI,Maruti,2014,180000,61000,Petrol
11855,Mahindra Bolero Power Plus ZLX,Mahindra,2017,750000,29000,Diesel
11856,Maruti Ertiga SHVS ZDI Plus,Maruti,2018,980000,50000,Diesel
11857,Fiat Grande Punto EVO 90HP 1.3 Sport,Fiat,2014,250000,90000,Diesel
11858,Hyundai Grand i10 1.2 Kappa Sportz AT,Hyundai,2018,550000,35000,Petrol
11859,Volkswagen Vento 1.6 Highline,Volkswagen,2015,509999,43000,Petrol
11860,Maruti Alto K10 LXI,Maruti,2017,320000,50000,Petrol
11861,Hyundai EON D Lite,Hyundai,2016,275000,25000,Petrol
11862,Mahindra XUV500 W8 2WD,Mahindra,2013,550000,222252,Diesel
11863,Maruti Wagon R VXI Minor,Maruti,2009,145000,50000,Petrol
11864,Fiat Grande Punto Emotion 90Hp,Fiat,2013,250000,80000,Diesel
11865,Hyundai Verna 1.6 SX,Hyundai,2012,520000,35000,Diesel
11866,Maruti Alto LXi,Maruti,2007,95000,85000,Petrol
11867,Toyota Innova 2.5 V Diesel 7-seater,Toyota,2011,725000,110000,Diesel
11868,Maruti 800 AC,Maruti,2006,55000,70000,Petrol
11869,Honda City i DTEC VX,Honda,2014,600000,100000,Diesel
11870,Volkswagen Vento New Diesel Highline,Volkswagen,2013,330000,120000,Diesel
11871,Maruti Swift Dzire VDI,Maruti,2015,470000,89000,Diesel
11872,Maruti Swift ZDi,Maruti,2013,365000,120000,Diesel
11873,Hyundai EON Magna Plus,Hyundai,2013,250000,40000,Petrol
11874,Maruti Wagon R VXI BS IV,Maruti,2017,430000,17000,Petrol
11875,Maruti Swift VDI,Maruti,2013,400000,125000,Diesel
11876,Maruti Swift Dzire ZXI,Maruti,2015,615000,110000,Petrol
11877,Ford Figo Diesel Titanium,Ford,2011,150000,120000,Diesel
11878,Ford Figo Diesel ZXI,Ford,2014,240000,90000,Diesel
11879,Mahindra Scorpio S10 7 Seater,Mahindra,2014,800000,90000,Diesel
11880,Hyundai EON LPG Magna Plus,Hyundai,2015,240000,110000,LPG
11881,Ford Ecosport 1.5 DV5 MT Titanium,Ford,2014,600000,87000,Diesel
11882,Mahindra Scorpio LX,Mahindra,2014,800000,15000,Diesel
11883,Hyundai EON 1.0 Kappa Magna Plus,Hyundai,2015,160000,70000,Petrol
11884,Ford Fiesta Classic 1.6 Duratec CLXI,Ford,2012,350000,38000,Petrol
11885,Honda City 1.5 V MT,Honda,2011,300000,64000,Petrol
11886,Tata Sumo Gold EX BSIII,Tata,2015,399000,55250,Diesel
11887,Mahindra Bolero DI,Mahindra,2011,300000,110000,Diesel
11888,Maruti A-Star AT VXI,Maruti,2012,150000,70000,Petrol
11889,Chevrolet Cruze LTZ,Chevrolet,2010,320000,60000,Diesel
11890,Tata Hexa XM,Tata,2018,1280000,17000,Diesel
11891,Renault KWID 1.0 RXT Optional,Renault,2017,300000,13000,Petrol
11892,Nissan Terrano XL Plus ICC WT20 SE,Nissan,2016,1000000,60000,Diesel
11893,Mitsubishi Pajero Sport 4X4,Mitsubishi,2012,1090000,120000,Diesel
11894,Tata New Safari DICOR 2.2 GX 4x2 BS IV,Tata,2012,450000,97000,Diesel
11895,Tata Indica GLS BS IV,Tata,2007,60000,130000,Petrol
11896,Maruti Swift Dzire ZXI,Maruti,2013,500000,50000,Petrol
11897,Tata Indigo CR4,Tata,2012,200000,120000,Diesel
11898,Ford Ecosport 1.5 DV5 MT Titanium,Ford,2015,650000,68000,Diesel
11899,Maruti Alto LXi,Maruti,2006,60000,100000,Petrol
11900,Maruti Ertiga VDI,Maruti,2013,250999,80000,Diesel
11901,Hyundai Accent Executive CNG,Hyundai,2012,185000,67000,CNG
11902,Maruti Alto K10 VXI,Maruti,2015,155000,60000,Petrol
11903,Maruti Swift VXI,Maruti,2019,600000,5000,Petrol
11904,Renault KWID RXE,Renault,2016,300000,20000,Petrol
11905,Hyundai Creta 1.6 E Plus,Hyundai,2018,850000,12500,Petrol
11906,Maruti Eeco CNG 5 Seater AC BSIV,Maruti,2019,470000,4000,CNG
11907,Ford Figo 1.2P Titanium MT,Ford,2019,600000,25000,Petrol
11908,Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,2013,700000,70000,Diesel
11909,Maruti Wagon R LXI DUO BSIII,Maruti,2007,70000,162000,LPG
11910,Toyota Fortuner 3.0 Diesel,Toyota,2010,1250000,205000,Diesel
11911,Audi A6 2.8 FSI,Audi,2008,650000,70000,Petrol
11912,Hyundai Xcent 1.2 CRDi S,Hyundai,2018,450000,70000,Diesel
11913,Mahindra XUV500 W8 2WD,Mahindra,2014,750000,100000,Diesel
11914,Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,2013,775000,70000,Diesel
11915,Hyundai Santa Fe 4X4,Hyundai,2011,800000,220000,Diesel
11916,Honda Amaze E i-Vtech,Honda,2015,360000,80000,Petrol
11917,Toyota Corolla Altis Diesel D4DG,Toyota,2010,250000,120000,Diesel
11918,Jeep Compass 2.0 Longitude Option BSIV,Jeep,2017,1490000,22038,Diesel
11919,Nissan Terrano XL 110 PS,Nissan,2013,600000,80000,Diesel
11920,Maruti Alto LX,Maruti,2010,120000,90000,Petrol
11921,Tata New Safari DICOR 2.2 EX 4x2,Tata,2012,320000,140000,Diesel
11922,Mahindra Thar 4X2,Mahindra,2011,400000,120000,Diesel
11923,Maruti Swift Dzire ZDI,Maruti,2015,302000,60000,Diesel
11924,Chevrolet Beat Diesel LT,Chevrolet,2011,130000,80000,Diesel
11925,Maruti Swift Dzire LXI Option,Maruti,2014,150000,60000,Petrol
11926,Tata Indica Vista Aura Plus 1.3 Quadrajet,Tata,2012,200000,90000,Diesel
11927,Toyota Innova 2.5 G1 BSIV,Toyota,2012,950000,80000,Diesel
11928,Maruti Swift Vdi BSIII,Maruti,2008,120000,175000,Diesel
11929,Mahindra XUV500 W7 BSIV,Mahindra,2019,1400000,10000,Diesel
11930,Hyundai i20 1.2 Asta Option,Hyundai,2017,620000,65000,Petrol
11931,Toyota Innova 2.5 GX 8 STR BSIV,Toyota,2012,449000,90000,Diesel
11932,Maruti Alto LXi,Maruti,2007,100000,70000,Petrol
11933,Hyundai Grand i10 1.2 Kappa Sportz BSIV,Hyundai,2018,600000,2500,Petrol
11934,Honda Amaze VX i-DTEC,Honda,2016,700000,35000,Diesel
11935,Chevrolet Beat Diesel LT,Chevrolet,2012,250000,40000,Diesel
11936,Maruti Baleno RS 1.0 Petrol,Maruti,2018,550000,63000,Petrol
11937,Skoda Superb Ambition 2.0 TDI CR AT,Skoda,2013,675000,88000,Diesel
11938,Nissan Terrano XL Plus 85 PS,Nissan,2015,530000,55000,Diesel
11939,Chevrolet Enjoy TCDi LT 7 Seater,Chevrolet,2014,325000,71014,Diesel
11940,Renault Scala Diesel RxL,Renault,2015,370000,60000,Diesel
11941,Skoda Rapid 1.5 TDI Ambition,Skoda,2014,360000,70000,Diesel
11942,Skoda Superb LK 1.8 TSI AT,Skoda,2012,650000,60000,Petrol
11943,Ford Fiesta 1.5 TDCi Titanium,Ford,2012,199000,92000,Diesel
11944,Mahindra Quanto C6,Mahindra,2014,285000,89126,Diesel
11945,Volkswagen Jetta 1.9 TDI Comfortline DSG,Volkswagen,2009,260000,134000,Diesel
11946,Maruti Ciaz 1.4 AT Zeta,Maruti,2019,869999,15000,Petrol
11947,Hyundai Grand i10 1.2 CRDi Magna,Hyundai,2016,425000,42500,Diesel
11948,Chevrolet Cruze LTZ AT,Chevrolet,2012,490000,42000,Diesel
11949,Mahindra XUV500 AT W8 FWD,Mahindra,2015,750000,70000,Diesel
